article_id,url,source_name,source_url,title,subtitle,author_name,publish_date,content,top_image_url,top_image_caption,created_at,tags,categories,is_road_accident,accident_time,accident_date,accident_datetime,time_confidence,accident_is_weekend,publication_delay_hours,time_of_day_category,is_holiday,is_event,is_school_holiday
654,https://timesofmalta.com/article/tributes-pour-two-men-tragically-died-separate-accidents.1111111,Times of Malta,https://timesofmalta.com,Tributes pour in for two men who tragically died in separate accidents,"Paul Xuereb, 67, and Charlo Calleja, 43, are the victims",Marc Galdes,08/06/2025,"Tributes have poured in on social media for two men who tragically lost their lives in separate accidents on Saturday. Paul Xuereb, a 67-year-old man from Żebbuġ, died after he was crushed by his own truck in Ħal Far’s industrial estate on Saturday morning. Later on that day, 43-year-old Charlo Calleja from Senglea died after he lost control of his motorbike and crashed on the Senglea seafront.  As news of their deaths spread, friends and relatives shared photos, messages of remembrance, and heartfelt condolences online. Many expressed their shock and grief at the sudden loss of both men. Paul Xuereb Paul Xuereb, more commonly known as Pawlu, used to work with cargo company White Brothers Limited. The company expressed its sorrow in a Facebook post, saying they were “deeply saddened” by the news of his death. “When Paul was part of our team, he was a valued colleague who contributed significantly during his time with us. On behalf of everyone at White Brothers Ltd, we extend our heartfelt condolences to his family and loved ones during this difficult time,” the company wrote. Two of his nephews, each shared a poem commemorating Paul's life, attached with a photo of Paul standing next to a tractor. “Kulħadd jaf li kont ġenwin, Raġel b’valuri, dejjem sinċier u fin (Everyone knows you were genuine, A man of values, always sincere and kind),” one of them wrote.  Many people described Calleja as having a ""heart of gold"" and a ""sweet and natural spirit"" Another friend reminisced about their many conversations while sitting on their motorbikes, even as recently as the day before the accident. Someone else posted on their page a picture of Calleja smiling with the caption: “You had a heart of gold, but life can be cruel to us. You will always be in our hearts."" ""You were one of my best and loyal friends. Fly high, till we meet again,"" another friend wrote.",https://cdn-attachments.timesofmalta.com/69656cabb46492ec109978f411e406e783a548e1-1749383134-cf1a1d23-1920x1280.png,Paul Xuereb and Charlo Calleja. Photo: Facebook,2025-07-03 14:58:51.466201+00,"{Accident,National,""Social And Personal""}",{},1,,07/06/2025,07/06/2025 0:00,Medium,1,24,Night (00:00-06:00),yes,yes,no
607,https://timesofmalta.com/article/person-killed-marsascala-collision.1111298,Times of Malta,https://timesofmalta.com,"Cyclist, 67, killed in Marsascala collision","Female passenger hospitalised after collision involving a van, a car and a bicycle",Times of Malta,12/06/2025,"Updated 3.10pm A 67-year old cyclist from Żejtun died on Thursday morning following a road collision in Marsascala. The accident occurred on Triq Villabate at around 10am and involved a van, a car, and a bicycle being ridden by the victim, the police said.  The police confirmed all vehicles were driving in the direction of Marsascala. The van and car were involved in a collision and upon impact one of the vehicles hit the cyclist, a police spokesman said.  The cyclist was given medical assistance but was certified dead on site. The police said investigations are still ongoing. Magistrate Philip Galea Farrugia is leading the inquiry.  It is the ninth road fatality this year but the first cyclist to be killed following a traffic accident since 2018. This is a breaking news story. More details to follow.",https://cdn-attachments.timesofmalta.com/66506e5d3ed578ed623327ae5b3147437d647ce1-1749726480-84ee32b6-1920x1280.jpg,The Nissan driven by an Italian man which was involved in the collision with a van and a bicycle. Photo: Malta Police,2025-07-03 14:58:38.713366+00,"{Accident,Marsascala,National,Police}",{},1,10am,12/06/2025,12/06/2025 10:00,High,0,0,Morning (06:00-12:00),no,yes,no
522,https://timesofmalta.com/article/xaghra-man-crashes-motorbike-xewkija-crash-barrier.1111426,Times of Malta,https://timesofmalta.com,Xagħra man crashes motorbike into Xewkija crash barrier,64-year-old taken to hospital with grievous injuries,Times of Malta,14/06/2025,A 64-year-old Xagħra man was grievously injured on Friday evening when he crashed his motorcycle into a barrier on Xewkija’s Triq Sant’ Elizabetta. The police said in a statement that the incident was reported to the police at around 10pm. The man was given first aid on-site and then taken to Gozo General Hospital by ambulance for further treatment. A police investigation into the incident is under way.,https://cdn-attachments.timesofmalta.com/6ee629754222b11fb929e257bdb2a7ab7a4ed253-1749891284-f91733d1-1920x1280.jpg,The Gozo General Hospital.,2025-07-03 14:58:16.419726+00,"{Accident,National,Xewkija}",{},1,10pm,13/06/2025,13/06/2025 22:00,High,0,2,Evening (18:00-00:00),no,yes,no
404,https://timesofmalta.com/article/53yearold-motorcyclist-injured-luqa-car-collision.1111697,Times of Malta,https://timesofmalta.com,53-year-old motorcyclist grievously injured in Luqa car collision,The accident is the fourth one reported on Thursday,Times of Malta,19/06/2025,"Updated 6.13pm A motorcyclist was taken to hospital on Thursday with grievous injuries after being involved in a traffic accident in Luqa.  Police said the accident happened on Triq Ħal Farruġ at around 10.15am, when a 53-year-old man from Żabbar who was driving his Yamaha motorbike was involved in a collision with a Toyota Funcargo driven by a 39-year old man from Luqa.  The motorcyclist was taken to Mater Dei Hospital by ambulance where he was certified to be suffering grievous injuries.  The accident is the fourth one reported on Thursday.  Late on Wednesday night, a 32-year-old driver died after a collision between two cars on Mdina Road, in Żebbuġ. A 53-year-old coach driver was also taken to the hospital after losing control of the vehicle and crashing into a rubble wall in Żejtun. A German woman was seriously injured after being run over by a car in Floriana.",https://cdn-attachments.timesofmalta.com/34843dfbbc64380400b42799cfa8bc6dd081d2a5-1750328672-b8b6b33b-1920x1280.png,The site of the accident on Thursday afternoon. Photo: Chris Sant Fournier,2025-07-03 14:57:45.486888+00,"{Accident,Luqa,National,Police}",{},1,10.15am,18/06/2025,18/06/2025 10:15,High,0,13.75,Morning (06:00-12:00),no,yes,no
405,https://timesofmalta.com/article/man-seriously-injured-fireworks-factory-incident.1111673,Times of Malta,https://timesofmalta.com,Man seriously injured in fireworks factory incident,The accident happened at 9.00 pm on Wednesday night,Times of Malta,19/06/2025,"A 48-year-old man was seriously injured while he was carrying out work in a fireworks factory in Qrendi.  In a police statement, the accident happened on Wednesday night at 9.00pm at the Lourdes Firework Factory at Triq taż-Żellieqa in Qrendi.  The man, a resident of Qrendi, was given first aid on-site by a medical team and was taken to Mater Dei Hospital by ambulance for further treatment.  He was certified to have sustained serious injuries.  Magistrate Antoine Agius Bonnici is holding an inquiry. Police investigations are ongoing.",https://cdn-attachments.timesofmalta.com/477919587ba4b707e64d77bd42d9a0eb62580679-1750317596-21f5f527-1920x1280.jpg,Times of Malta file photo,2025-07-03 14:57:45.764595+00,"{Accident,Fire,National,Police}",{},1,9.00pm,18/06/2025,18/06/2025 21:00,High,0,3,Evening (18:00-00:00),no,yes,no
407,https://timesofmalta.com/article/coach-driver-hospitalised-following-zejtun-crash.1111683,Times of Malta,https://timesofmalta.com,Coach driver hospitalised following Żejtun crash,The accident happened at 6.30am at Triq President Anton Buttigieg,Times of Malta,19/06/2025,"A 53-year-old coach driver was taken to hospital on Thursday morning after crashing into a rubble wall in Żejtun. Police said the accident happened at 6.30am on Triq President Anton Buttigieg, when the driver, a resident from Għaxaq, lost control of the bus and crashed into a barrier. The police were informed that no passengers were onboard the coach at the time of the accident. The man was taken to Mater Dei Hospital by ambulance. The driver's conditions are unknown.",https://cdn-attachments.timesofmalta.com/ed83623019e15c59a8aef12a6a9889fa743784ff-1750324827-5cadb26d-1920x1280.jpg,The site of the incident on Thursday morning after the coach was removed. Photo: Chris Sant Fournier,2025-07-03 14:57:46.269503+00,"{Accident,National,Police,Żejtun}",{},1,6.30am,19/06/2025,19/06/2025 6:30,High,0,0,Morning (06:00-12:00),no,yes,no
408,https://timesofmalta.com/article/32yearold-driver-dies-zebbug-car-accident.1111667,Times of Malta,https://timesofmalta.com,Żebbuġ car accident victim named as Karl Farrugia,Accident took place at 10pm on Triq L-Imdina,Times of Malta,19/06/2025,"Updated 8.13pm The 32-year-old man who died following a horrific collision between two cars on Mdina Road in Żebbuġ on Wednesday night has been named as Karl Farrugia. Investigations revealed the collision, which occurred at around 10pm, involved a Renault Captur driven by a 57-year-old man from Dingli and a Honda Civic, driven by Farrugia who was from Luqa. A 28-year-old woman from Attard was a passenger in the Honda Civic. Both the drivers and the passenger were treated at the scene and were taken to Mater Dei Hospital by ambulance.  Farrugia was later certified dead.  The other driver sustained serious injuries, and the woman was grievously injured. Magistrate Antoine Agius Bonnici is holding an inquiry. Police investigations are ongoing. Tributes San Anton School paid tribute to Farrugia who was a former pupil at the school where he was remembered as a ""beloved member of our San Anton family"". ""Karl's memory will forever remain in our hearts, and his spirit will continue to live on within our San Anton community.""",https://cdn-attachments.timesofmalta.com/8fcd8aaef93f01162151848aeb41cb808ea2ddef-1750357362-b89d8d5e-1920x1280.jpg,Karl Farrugia was killed in the collision on Mdina Road in Zebbug on Wednesday night. Main photo: Malta Police. Inset: Facebook,2025-07-03 14:57:46.481377+00,"{Accident,National,Police,""Żebbuġ (Malta)""}",{},1,10pm,18/06/2025,18/06/2025 22:00,High,0,2,Evening (18:00-00:00),no,yes,no
416,https://timesofmalta.com/article/woman-seriously-injured-run-floriana.1111717,Times of Malta,https://timesofmalta.com,Woman seriously injured after being run over in Floriana,The 57-year old German was hit by a car in Pinto Wharf,Times of Malta,19/06/2025,"A German woman is in a critical condition in hospital after being run over by a car in Floriana on Thursday. The accident happened at around 1.15pm in Pinto Wharf, Floriana, when the 57-year old German woman was run over by a Toyota Ractis driven by a 52-year old man from Żabbar. The woman was taken to Mater Dei Hospital by ambulance where she was certified to be suffering from serious injuries, the police said. Magistrate Antoine Agius Bonnici is holding an inquiry as police investigations continue.",https://cdn-attachments.timesofmalta.com/7a042c5cc7082fffea996f9e2661b434d3f1d2a0-1750341999-160a305c-1920x1280.jpg,A German woman suffered serious injuries after being run over by this car in Floriana. Photo: Malta Police,2025-07-03 14:57:48.49795+00,"{Accident,Floriana,National}",{},1,1.15pm,19/06/2025,19/06/2025 13:15,High,0,0,Afternoon (12:00-18:00),no,yes,no
381,https://timesofmalta.com/article/motorcyclist-seriously-injured-gudja-crash.1111742,Times of Malta,https://timesofmalta.com,Motorcyclist seriously injured in Gudja crash,The accident happened at 6.30 pm on Thursday,Times of Malta,20/06/2025,"A man was left with serious injuries on Thursday afternoon after being involved in a crash in Gudja.  In a statement, the police said the incident happened at 6.30 pm on Triq Dawret il-Gudja. The collision involved a Honda Fit, driven by a 64-year-old man from Santa Luċija and a Kawasaki Ninja driven by a 23-year-old man from Gudja. The motorcyclist was treated at the scene before being taken to Mater Dei Hospital, where his injuries were certified as serious.  Police investigations are ongoing. Thursday saw several road accidents.  In the morning, a coach driver was hospitalised following a Żejtun crash, while a 53-year-old motorcyclist was grievously injured in a Luqa car collision.  Later on in the afternoon, a 57-year-old German woman was hit by a car in Pinto Wharf, in Floriana.",https://cdn-attachments.timesofmalta.com/a546ba821e2cbfa6a4ae86ec972b9e4c893ceaae-1750399667-986304a3-1920x1280.jpg,Times of Malta file photo,2025-07-03 14:57:39.471215+00,"{Accident,Gudja,National,Police}",{},1,,19/06/2025,19/06/2025 0:00,Medium,0,24,Night (00:00-06:00),no,yes,no
370,https://timesofmalta.com/article/today-front-pages-june-20-2025.1111741,Times of Malta,https://timesofmalta.com,Today's front pages,The top stories in Malta's newspapers on Friday,Times of Malta,20/06/2025,"The following are the top stories in Malta's newspapers on Friday.  Times of Malta leads with how the Maksars, who were convicted of two murders, had ""connections"" within the police force and politics, a high-ranking police officer admitted in a secret testimony to a public inquiry. The newspaper also reports that in 16 hours, there were four traffic accidents on Thursday, one of which ended in a fatality, after a 32-year-old died in a Żebbuġ car accident. The man was later identified as Karl Farrugia. The Malta Independent reports how 10 ministries spent €690k on stands at the Public Service Expo.  It also reports how Daniel Muka, one of the two men standing trial for the Sliema double murder, disrupted the courtroom once again when proceedings continued on Thursday. In-Nazzjon leads with how 32-year-old Karl Farrugia died in a Żebbuġ car accident on Wednesday night.",https://cdn-attachments.timesofmalta.com/3350ba12ec944ffe113c5b19dc7c47d313bbed11-1750398825-e38b2507-1920x1280.jpeg,Times of Malta file photo,2025-07-03 14:57:36.538436+00,"{Accident,Court,Media,National}",{},1,,18/06/2025,18/06/2025 0:00,Medium,0,48,Night (00:00-06:00),no,yes,no
361,https://timesofmalta.com/article/woman-run-car-floriana-dies-two-days-incident.1111811,Times of Malta,https://timesofmalta.com,"Woman run over by car in Floriana dies, two days after incident",The 57-year-old German national was hit by a car in Pinto Wharf on Thursday,Times of Malta,21/06/2025,"A 57-year-old woman who was run over by a car in Floriana on June 19 has died, the police said on Saturday. The victim, a German woman, passed away at Mater Dei Hospital, where she was being treated.  The accident happened at around 1.15pm in Pinto Wharf, Floriana, when the woman was run over by a Toyota Ractis driven by a 52-year-old man from Żabbar. Magistrate Antoine Agius Bonnici is holding an inquiry as police investigations continue.",https://cdn-attachments.timesofmalta.com/e9c0aec727dbbaaed63018eafdd08177161a7bc0-1750485431-72fd53f0-1920x1280.jpg,A German woman died two days after she was run over by this car in Floriana. Photo: Malta Police Force,2025-07-03 14:57:34.294839+00,"{Accident,Floriana,National,Police}",{},1,1.15pm,21/06/2025,21/06/2025 13:15,High,1,0,Afternoon (12:00-18:00),no,yes,yes
313,https://timesofmalta.com/article/traffic-standstill-following-three-car-crash-outside-talqroqq-tunnels.1111887,Times of Malta,https://timesofmalta.com,Three car crash outside Tal-Qroqq tunnels causes rush hour traffic jam,Accident reported at 8.45am leads to closure of southbound lane,Times of Malta,23/06/2025,"Intense traffic was reported on the Regional Road on Monday morning after a crash involving three vehicles forced the temporary closure of one of the road's southbound lanes.  Police received reports of the accident at 8.45am, after an Isuzu van, Mini and Honda Civic were involved in a bumper-to-bumper collision outside the Tal-Qroqq tunnels. The driver of the Mini, which was caught between the two other vehicles, a 23-year-old woman from Xagħra, was taken to Mater Dei Hospital after she sustained some minor injuries.  At the time of writing, one of the southbound lanes was closed, leading to gridlock in Gżira and St Julian's. On Facebook, one commuter said it took him one hour and 30 minutes to travel from St Julian's to the Msida skatepark.",https://cdn-attachments.timesofmalta.com/747c1ddfbe0e2ef392f8074e97f756e8d3156a09-1750668513-656fff7e-1920x1280.png,A reader was stuck in the gridlock traffic this morning in St Julian's.,2025-07-03 14:57:21.840471+00,"{Accident,National,Traffic}",{},1,8.45am,23/06/2025,23/06/2025 8:45,High,0,0,Morning (06:00-12:00),no,yes,yes
317,https://timesofmalta.com/article/court-appeal-triples-damages-widow-injured-freeport-worker.1111944,Times of Malta,https://timesofmalta.com,Court of Appeal triples damages awarded to the widow of Freeport worker,"The port worker was awarded €34,648.50 in damages in 2019, but his widow contested that amount",Monique Agius,24/06/2025,"A Court of Appeal has tripled the sum in damages to be awarded to the widow of a port worker who was injured in a work site accident over 15 years ago.  On Monday, Pawla Fenech, the widow of Carmel Fenech, was awarded over €106,000 in damages by the Court of Appeal. The worker suffered severe leg injuries in an accident on August 4 2009 as he worked on the unloading of containers off a ship. He was 52 years old at the time and was wearing safety equipment provided by the Malta Dockers' Union. The man requested payment of damages and eventually sued Malta Freeport Terminals Ltd and shipowners CMA.  He passed away on January 2, 2013. On May 16, 2019, the First Hall of the Civil Court held Malta Freeport Terminals Limited responsible for the injuries and the disability the worker had suffered due to those injuries. It ordered the company to pay the plaintiff €34,648.50 in damages. Back then, his wife, who entered into the suit after he died, appealed the judgment, arguing that the amount was incorrect. She argued that tax and social security contributions should not have been deducted from the damages awarded and questioned whether there was a mistake in the calculation made by the first court. The Court of Appeal held that the court of first instance was wrong when it deducted income tax and the social security contributions from the compensation, as this benefited the respondents and not the plaintiff. As for the calculation of compensation, the Court of Appeal held that it should have been based on the period when Fenech could not work, between August 5, 2009 and April 24, 2011, as well as the period when he returned to work until his death, since Fenech suffered a disability from which he did not recover. The Court of Appeal therefore revoked the €34,648.50 in damages awarded by the first court, and instead awarded the widow €106,816. Chief Justice Mark Chetcuti presided, alongside Mr Justice Giannino Caruana Demajo and Anthony Ellul.",https://cdn-attachments.timesofmalta.com/78a4083a68a8caa1776ccf1c98634fac6a87e1ef-1750758661-7a98b3a1-1920x1280.jpg,Times of Malta file photo. Photo: Matthew Mirabelli,2025-07-03 14:57:22.893193+00,"{Accident,Court,National}",{},1,,23/06/2025,23/06/2025 0:00,Medium,0,24,Night (00:00-06:00),no,yes,yes
287,https://timesofmalta.com/article/regional-road-accident-causes-long-rush-hour-traffic-jam.1111988,Times of Malta,https://timesofmalta.com,Regional Road accident causes long rush hour traffic jam,Two women and a man were hospitalised,Times of Malta,25/06/2025,"A man and two women were hospitalised early on Wednesday after a collision between a car and a motorcycle on the Regional Road. The accident happened at around 7am, blocking a lane of the busy arterial road and causing a rush hour traffic jam.  The condition of a man and a woman, both Italian, who were riding the motorcycle, is still being assessed. Both are in their twenties. A pregnant woman, 34 from Sliema who was driving the car, a Suzuki Swift, was unhurt but checked in hospital as a precaution.",https://cdn-attachments.timesofmalta.com/40826e175cff353938e11c57a03053890bbe4c59-1750838179-02f0fcc1-1920x1280.jpg,Two women and a man were hospitalised after an early morning traffic accident.,2025-07-03 14:57:14.812877+00,"{National,Traffic}",{},1,7am,25/06/2025,25/06/2025 7:00,High,0,0,Morning (06:00-12:00),no,yes,yes
53,https://timesofmalta.com/article/widelyrespected-diver-dione-galdes-dies-sunday-accident.1112313,Times of Malta,https://timesofmalta.com,Widely-respected diver Dione Galdes dies after Sunday accident,'His passion for diving was matched only by his dedication to sharing it with others',Times of Malta,01/07/2025,"A 59-year-old diver has succumbed to injuries he suffered in an accident in Cirkewwa early on Sunday. The police confirmed his death on Tuesday morning at Mater Dei Hospital. Dione Galdes an experienced diving instructor from Iklin, was widely respected in the diving community.  ""Dione was not only a skilled diving instructor but also a trusted mentor, a generous advisor, and a true companion to all who had the privilege of knowing him,"" said Andrew P Zammit chairman, Calypso Subaqua Club in a Facebook tribute. ""His calm, approachable nature made him easy to work with, and his passion for diving was matched only by his dedication to sharing it with others."" He said that over the years Dione gave tirelessly of his time and expertise—supporting the club with teaching, technical guidance, and unwavering friendship. ""Many of us took our first underwater breaths under his care, and countless divers carry a part of his legacy in their training and love for the sport. His absence leaves a deep void in our community, but his spirit, his laughter, and his wisdom will remain with us always."" Magistrate Ian Farrugia is leading an investigation.",https://cdn-attachments.timesofmalta.com/fda0cf9c2d98e3a9060c3a68485a0c4b4506914b-1751352219-bd0fe2c5-1920x1280.jpg,Photo: Facebook/Calypso Sub-Aqua Club.,2025-07-02 10:10:10.935182+00,"{Accident,National}",{},1,,01/07/2025,01/07/2025 0:00,Medium,0,0,Night (00:00-06:00),no,yes,yes
42,https://timesofmalta.com/article/calls-firstaid-centre-cirkewwa-marine-park-grow-following-diver-death.1112342,Times of Malta,https://timesofmalta.com,Calls for first-aid centre at Ċirkewwa Marine Park grow following diver's death,"Deceased diver, Dione Galdes, was treated for almost half an hour in the sun",Marc Galdes,01/07/2025,"The diving community wants two ""wasted"" rooms at the Ċirkewwa Marine Park to be used as a first-aid centre, after a renowned local diver was given emergency treatment out in the sun in front of other divers on Sunday. On Tuesday, 59-year-old Dione Galdes died after succumbing to injuries he suffered in an accident in Ċirkewwa on Sunday. He was an experienced dive instructor from Iklin who was widely respected in the diving community. Diver David Agius said Galdes was given first-aid attention on the pavement in the sun, in front of other divers. Agius, who runs the diving community website divinginfo.mt, said that it was an unfortunate accident that happened in around two metres of water prior to the actual dive starting. The diving community has repeatedly said that the Ċirkewwa Marine Park does not have a proper first-aid centre, and it has previously appealed for two rooms to be used as a first-aid centre. When news that Galdes suffered serious injuries spread on Sunday, Agius sent an email to the prime minister and the concerned authorities flagging the poor conditions in which Galdes received first-aid care. “All treatment in full view of arriving local divers, diving tourists and passersby for close to 30 minutes, being given CPR in almost 40 degrees of sun until an ambulance from Mater Dei arrived,” the email read. As this happened in public, Agius added that this scene also poorly affected divers mentally. The email reminded the government of the possibility of having two rooms, located next to the divers’ bathrooms at Ċirkewwa Marine Park, serve as a first aid room and a site office for park managers. Currently, these rooms are owned by Transport Malta and leased out to Gozo Channel Operations Ltd.  In April, the website uploaded an article highlighting the shortcomings of first-aid availability on-site. The article explained that first aiders and park managers stay in a rented container in the summer. However, they are unable to rent this in winter due to storms that may hit the area. First aid equipment - AED and spinal board - are located outside the divers' bathrooms, exposed to the sun and rain, it said. Besides this, the park lacks places where proper treatment can be administered, it added. “A better equipped first aid room might provide access to better and more advanced first aid equipment and conditions that may allow better recovery opportunities and/or at least, privacy,” the article wrote. The article referred to a similar incident in October 2024, where a British diver who died after succumbing to injuries was also given CPR for almost 30 minutes outside. The website, in May, announced that it had collected 236 signatures from the diving community, calling for the rooms to be used as a health centre and office. Questions were sent to Transport Malta and the Gozo Ministry.",https://cdn-attachments.timesofmalta.com/3109a6ed2de49fe777fd692d028a4570df18caf7-1751376277-e2d9fdf9-1920x1280.png,Location of the two rooms. Photo: divinginfo.mt,2025-07-02 10:10:09.024681+00,"{Accident,Diving,National}",{},1,,01/07/2025,01/07/2025 0:00,Medium,0,0,Night (00:00-06:00),no,yes,yes
113265,https://timesofmalta.com/article/motorcyclist-grievously-injured-mellieha-collision.1112619,Times of Malta,https://timesofmalta.com,Motorcyclist grievously injured in Mellieħa collision,"Qormi man, 46, was involved in an accident with a car on Triq il-Kbira",Times of Malta,05/07/2025,"A motorcyclist was grievously injured in a collision with a car in Mellieħa on Saturday morning. The accident occurred at around 11am in Triq il-Kbira and involved a Hyundai Getz, driven by a 23-year-old man from Mellieħa, and a Honda motorbike ridden by a 46-year-old man from Qormi. The motorcyclist was taken to Mater Dei Hospital by ambulance, where he was certified to have sustained grievous injuries. Police investigations are ongoing.",https://cdn-attachments.timesofmalta.com/7ca402bd044c282937d2f0df8fd7af7f3506e261-1751732775-a5628b71-1920x1280.jpg,A 46-year old man from Qormi was grievously injured in the accident in Mellieħa  File photo: Times of Malta,2025-07-18 11:27:24.677878+00,"{Accident,Mellieħa,National}",{},1,11am,05/07/2025,05/07/2025 11:00,High,1,0,Morning (06:00-12:00),no,yes,yes
190828,https://timesofmalta.com/article/motorcyclist-seriously-injured-collision-car.1112652,Times of Malta,https://timesofmalta.com,Motorcyclist seriously injured after collision with car,The Indian national was taken to Mater Dei,Times of Malta,07/07/2025,"A man was left with serious injuries Sunday after his motorbike was involved in a collision with a car in Mosta.  Initial police investigations indicate the Suzuki motorbike driven by the man, a 30-year-old Indian mational from Birkirkara, was involved in a collision on Triq iż-Żejfa with a Kia Sportage driven by a 34-year-old woman from Rabat. The man was treated at the scene before being taken to Mater Dei Hospital, where his injuries were certified as serious.  Investigations are ongoing.",https://cdn-attachments.timesofmalta.com/3fff0344f77c01d3e02bf4085bcc5188016c6a93-1751866620-94abc6a4-1920x1280.jpg,The incident took place just before 6pm on Triq iż-Żejfa in Mosta. Photo: Malta Police Force.,2025-07-18 15:22:18.441414+00,"{Accident,Mosta,National}",{},1,,07/07/2025,07/07/2025 0:00,Low,0,0,Night (00:00-06:00),no,yes,yes
139548,https://timesofmalta.com/article/motorcyclist-grievously-injured-msida-collision.1112824,Times of Malta,https://timesofmalta.com,Motorcyclist grievously injured in Msida collision,The accident happened on Wednesday evening,Times of Malta,10/07/2025,"A motorcyclist was grievously injured in a traffic accident in Msida on Wednesday evening. The collision occurred at around 6:30 p.m. on Triq Mikiel Anton Vassalli and involved a Smart car driven by a 40-year-old Italian woman residing in Mosta, and a Honda WW125 motorcycle ridden by a 45-year-old man from Ħamrun. The motorcyclist was taken to Mater Dei Hospital by ambulance, where he was certified to have sustained grievous injuries. Police investigations are ongoing.",https://cdn-attachments.timesofmalta.com/01753129b1d448a165bc53ecdf8b5c20e2995245-1752129843-56090806-1920x1280.jpg,The aftermath of the accident in Msida which left a motorcyclist with grievous injuries. Photo: Malta Police Force,2025-07-18 12:46:12.744465+00,"{Accident,Msida,National}",{},1,6:30pm,09/07/2025,09/07/2025 18:30,High,0,5.5,Evening (18:00-00:00),no,yes,yes
102356,https://timesofmalta.com/article/watch-alleged-bidnija-killer-ramming-car-road-rage-incident-january.1113025,Times of Malta,https://timesofmalta.com,Watch: Alleged Bidnija killer rams car in road rage incident in January,Video shows him driving large water tanker truck straight into a car in St Paul's Bay,Monique Agius,14/07/2025,"A man accused of the recent Bidnija murder was at the wheel of a truck that appeared to have deliberately ploughed into a vehicle in an incident last January, according to footage obtained by Times of Malta. The alleged road rage incident shows the large vehicle driving straight into the car on the road as a man is seen trying to close the back passenger door. Mohamed Hamdan was later identified as the driver of the truck. The incident happened on January 20 on Triq it-Turisti in St Paul’s Bay. Hamdan, 46, who has a history of crime, stands accused of killing Jean Paul Busuttil following a collision between the two on a country lane in Bidnija early on June 29. He is pleading not guilty to all charges.  Surveyors’ reports seen by Times of Malta detail the extensive damage sustained by the car of the victim, who is still chasing his money. One of the reports states that the car sustained “very extensive damages on the left side panels, rear and right front”. The collision also caused the left side airbags to deploy. The left side panels were pushed onto the passenger’s compartment. The rear extensive damage affected the tailgate, rear panel, tow bar, rear trim and rear right wing. It estimated the total repair costs at €13,759. The surveyor appointed by the insurance estimated the repair works at €15,658. Questions have been sent to the police about the case. Times of Malta understands that they are expected to take action.",https://cdn-attachments.timesofmalta.com/146917809279a2d3d402a977215176048b1e430e-1752424346-275ea303-1920x1280.jpg,A screengrab of the moment the truck is driven into the car.,2025-07-18 10:56:19.308943+00,"{Accident,Crime,National,""St Paul’S Bay""}",{},1,,14/07/2025,14/07/2025 0:00,Low,0,0,Night (00:00-06:00),no,yes,yes
220724,https://timesofmalta.com/article/motorcyclist-left-serious-injuries-traffic-accident-marsaxlokk.1113069,Times of Malta,https://timesofmalta.com,Motorcyclist left with serious injuries after traffic accident in Marsaxlokk,The incident happened on Melqart Street at around 11am,Times of Malta,14/07/2025,"A motorcyclist was left with serious injuries Monday after a traffic accident in Marsaxlokk. Initial investigations suggest a collision occurred between a Kymco motorbike driven by a 35-year-old French national and a 30-year-old Ħaż-Żabbar resident on Melqart Street at around 11am. The French national was treated at the scene before being taken to Mater Dei Hospital, where his injuries were certified as serious. Investigations are ongoing.",https://cdn-attachments.timesofmalta.com/acc195504413540bc96a47437f1d132349d0bd6f-1752511494-d23458c9-1920x1280.jpeg,The man was taken to Mater Dei for further treatment. File photo.,2025-07-18 16:51:44.024619+00,"{Accident,National}",{},1,11am,14/07/2025,14/07/2025 11:00,High,0,0,Morning (06:00-12:00),no,yes,yes
141175,https://timesofmalta.com/article/woman-motorcyclist-grievously-injured-gzira-crash.1113241,Times of Malta,https://timesofmalta.com,Woman motorcyclist grievously injured in Gżira crash,The incident happened on Rue d'Argens,Times of Malta,17/07/2025,A woman was grievously injured on Thursday after the motorbike she was driving was involved in a collision in Gżira. The 45-year old woman from Ta’Xbiex was driving a Lexmoto Riviera motorbike when she was involved in a collision with a Toyota Auris driven by a 24-year old woman from Sliema. The incident happened at around 1.15pm on Rue d’Argens in Gżira. The motorcyclist was taken to Mater Dei Hospital by ambulance where she was certified to have sustained grievous injuries. Police investigations are under way.,https://cdn-attachments.timesofmalta.com/7ca402bd044c282937d2f0df8fd7af7f3506e261-1752771514-4e46206a-1920x1280.jpg,A motorcyclist was grievously injured following a collision on Triq d'Argens in Gżira. File photo: Times of Malta,2025-07-18 12:50:55.009338+00,"{Accident,Gżira,National}",{},1,1.15pm,17/07/2025,17/07/2025 13:15,High,0,0,Afternoon (12:00-18:00),no,yes,yes
